System Name,Model Name,Serial Number,Cabinet Name,System Port Name,Switch Name,Switch Cabinet Name,Switch Port Name,Logical Net Group,Port Speed
itcfepcz2b,X2-8,,HZL-Z2-C3,EM2.1 port 2,HZL-COLO-PRODTDNAGG7-SWA5,hzl-b1_01 cp028 (HZL-Z2-C2),E1/16,ETG,10Gb,
itcfepcz2b,X2-8,,HZL-Z2-C3,EM0.0 port 2,HZL-COLO-PRODTDNAGG7-SWA6,HZL-Z2-C3,E1/16,ETG,10Gb,
itcfepcz2b,X2-8,,HZL-Z2-C3,EM1.0 port 1,HZL-COLO-PRODTDNDH7-SWA1,hzl-b1_01 cp028 (HZL-Z2-C2),E1/14,PRODHYPER,10Gb,
itcfepcz2b,X2-8,,HZL-Z2-C3,EM2.1 port 1,HZL-COLO-PRODTDNDH7-SWA2,hzl-b1_01 cp026 (HZL-Z2-C4),E1/14,PRODHYPER,10Gb,
jetsonz2,X3-2L,,HZL-Z2-A2,Slot 3 port 1,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/06,WEBHYPER,10Gb,
jetsonz2,X3-2L,,HZL-Z2-A2,Slot 3 port 2,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/06,WEBHYPER,10Gb,
marketz2,X4-8,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 10 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/07,TKR,10Gb,
marketz2,X4-8,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 8 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/07,TKR,10Gb,
marketz2,X4-8,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 8 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/10,PROD,10Gb,
marketz2,X4-8,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 10 port 1,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/10,PROD,10Gb,
mountainz2,X3-2L,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 5 port 1,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/07,PROD,10Gb,
mountainz2,X3-2L,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 5 port 2,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/07,PROD,10Gb,
netsrvz2,X4-2L,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 3 port 1,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/08,PRODPDNHYPER,10Gb,
netsrvz2,X4-2L,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 3 port 2,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/08,PRODPDNHYPER,10Gb,
pfunz2,X5-8,,HZL-Z2-C1,Slot 8 port 2,HZL-COLO-PRODTDNAGG7-SWA1,hzl-b1_01 cp028 (HZL-Z2-C2),E1/35,TPFUN,10Gb,
pfunz2,X5-8,,HZL-Z2-C1,Slot 10 port 2,HZL-COLO-PRODTDNAGG7-SWA2,hzl-b1_01 cp026 (HZL-Z2-C4),E1/35,TPFUN,10Gb,
pfunz2,X5-8,,HZL-Z2-C1,Slot 4 port 1,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/08,FUNDIST,10Gb,
pfunz2,X5-8,,HZL-Z2-C1,Slot 4 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/09,TKR,10Gb,
pfunz2,X5-8,,HZL-Z2-C1,Slot 6 port 1,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/08,FUNDIST,10Gb,
pfunz2,X5-8,,HZL-Z2-C1,Slot 6 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/09,TKR,10Gb,
pfunz2,X5-8,,HZL-Z2-C1,Slot 8 port 1,HZL-COLO-PRODTDNDH7-SWA1,hzl-b1_01 cp028 (HZL-Z2-C2),E1/15,PRODHYPER,10Gb,
pfunz2,X5-8,,HZL-Z2-C1,Slot 10 port 1,HZL-COLO-PRODTDNDH7-SWA2,hzl-b1_01 cp026 (HZL-Z2-C4),E1/15,PRODHYPER,10Gb,
phys-pumaz2,T5-2,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/11,WEBHYPER,10Gb,
phys-pumaz2,T5-2,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 3 port 2,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/11,WEBHYPER,10Gb,
phys-tigerz2,T5-2,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/12,WEBHYPER,10Gb,
phys-tigerz2,T5-2,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 3 port 2,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/12,WEBHYPER,10Gb,
plantz2,X1-8,,HZL-Z1-B2,EM0.1 port 2,HZL-COLO-PRODTDNAGG2-SWA1,HZL-Z1-B1,E1/17,FEPC,10Gb,
plantz2,X1-8,,HZL-Z1-B2,EM0.0 port 2,HZL-COLO-PRODTDNAGG2-SWA2,hzl-b1_01 cf025 (HZL-Z1-B3),E1/17,FEPC,10Gb,
plantz2,X1-8,,HZL-Z1-B2,EM2.0 port 1,HZL-COLO-PRODTDNAGG7-SWA1,hzl-b1_01 cp028 (HZL-Z2-C2),E1/36,TPFUN,10Gb,
plantz2,X1-8,,HZL-Z1-B2,EM2.0 port 2,HZL-COLO-PRODTDNAGG7-SWA2,hzl-b1_01 cp026 (HZL-Z2-C4),E1/36,TPFUN,10Gb,
plantz2,X1-8,,HZL-Z1-B2,EM0.1 port 1,HZL-COLO-PRODTDNDH2-SWA1,HZL-Z1-B1,E1/13,PROD,10Gb,
plantz2,X1-8,,HZL-Z1-B2,EM0.0 port 1,HZL-COLO-PRODTDNDH2-SWA2,hzl-b1_01 cf025 (HZL-Z1-B3),E1/13,PROD,10Gb,
revolverz2,R720,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 2 port 1,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/05,EXT,10Gb,
revolverz2,R720,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 2 port 2,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/05,EXT,10Gb,
rmdds2,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 2 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/19,TKR,10Gb,
rmdds2,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/19,TKR,10Gb,
rmdds2,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 2 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/23,PRODPDNLBTEMP,10Gb,
rmdds2,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/23,PRODPDNLBTEMP,10Gb,
rmdrs2,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 2 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/18,TKR,10Gb,
rmdrs2,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/18,TKR,10Gb,
rmdrs2,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 2 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/22,PRODPDNLBTEMP,10Gb,
rmdrs2,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/22,PRODPDNLBTEMP,10Gb,
symdbp2,DL380G8,,hzl-b1_01 cj023 (HZL-Z2-A1),<tbd>,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/48,HOST,1Gb,
symdbp2,DL380G8,,hzl-b1_01 cj023 (HZL-Z2-A1),<tbd>,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/48,HOST,1Gb,
symloadp2,DL380G8,,HZL-Z2-A2,<tbd>,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/47,WEBHOST,1Gb,
symloadp2,DL380G8,,HZL-Z2-A2,<tbd>,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/47,WEBHOST,1Gb,
tdnchassisz2,BLC7000,,hzl-b1_01 cj025 (HZL-Z2-A3),<tbd>,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/10,CHASSIS,10Gb,
tdnchassisz2,BLC7000,,hzl-b1_01 cj025 (HZL-Z2-A3),<tbd>,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/10,CHASSIS,10Gb,
tdneodz2,T5-2,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 3 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/10,TKR,10Gb,
tdneodz2,T5-2,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 7 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/10,TKR,10Gb,
tdneodz2,T5-2,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/13,PRODHYPER,10Gb,
tdneodz2,T5-2,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 7 port 1,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/13,PRODHYPER,10Gb,
tdngatez2,R720,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 2 port 1,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/16,PRODPDNHYPER,10Gb,
tdngatez2,R720,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 2 port 2,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/16,PRODPDNHYPER,10Gb,
tdnvdiz2,X4-2L,,HZL-Z2-A2,Slot 5 port 1,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/12,EXT,10Gb,
tdnvdiz2,X4-2L,,HZL-Z2-A2,Slot 3 port 1,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/13,VDITERM,10Gb,
tdnvdiz2,X4-2L,,HZL-Z2-A2,Slot 5 port 2,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/12,EXT,10Gb,
tdnvdiz2,X4-2L,,HZL-Z2-A2,Slot 3 port 2,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/13,VDITERM,10Gb,
tffbz02,R620,,HZL-Z2-D2,Slot 2 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/17,TKR,10Gb,
tffbz02,R620,,HZL-Z2-D2,Slot 3 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/17,TKR,10Gb,
tffbz02,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 2 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/32,PROD,10Gb,
tffbz02,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/32,PROD,10Gb,
tffz02,R620,,HZL-Z2-D2,Slot 2 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/11,TKR,10Gb,
tffz02,R620,,HZL-Z2-D2,Slot 3 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/11,TKR,10Gb,
tffz02,R620,,HZL-Z2-D2,Slot 2 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/14,PROD,10Gb,
tffz02,R620,,HZL-Z2-D2,Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/14,PROD,10Gb,
ticksz2,R730xd,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 2 port 1,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/12,FUNDIST,10Gb,
ticksz2,R730xd,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 3 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/13,TKR,10Gb,
ticksz2,R730xd,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 3 port 1,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/12,FUNDIST,10Gb,
ticksz2,R730xd,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 4 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/13,TKR,10Gb,
ticksz2,R730xd,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 4 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/15,PROD,10Gb,
ticksz2,R730xd,,hzl-b1_01 cj020 (HZL-Z2-D1),Slot 2 port 2,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/15,PROD,10Gb,
topz02,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 2 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/14,TKR,10Gb,
topz02,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/14,TKR,10Gb,
topz02,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 2 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/16,PROD,10Gb,
topz02,R620,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/16,PROD,10Gb,
topz98,R620,,HZL-Z2-D2,Slot 2 port 2,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/15,TKR,10Gb,
topz98,R620,,HZL-Z2-D2,Slot 3 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/15,TKR,10Gb,
topz98,R620,,HZL-Z2-D2,Slot 2 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/17,PROD,10Gb,
topz98,R620,,HZL-Z2-D2,Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/17,PROD,10Gb,
tplogz2,X4-4,,HZL-Z2-C1,Slot 1 port 2,HZL-COLO-PRODTDNAGG7-SWA1,hzl-b1_01 cp028 (HZL-Z2-C2),E1/37,GTDL,10Gb,
tplogz2,X4-4,,HZL-Z2-C1,Slot 8 port 1,HZL-COLO-PRODTDNAGG7-SWA1,hzl-b1_01 cp028 (HZL-Z2-C2),E1/38,LOG,10Gb,
tplogz2,X4-4,,HZL-Z2-C1,Slot 1 port 1,HZL-COLO-PRODTDNAGG7-SWA1,hzl-b1_01 cp028 (HZL-Z2-C2),E1/39,TPFUN,10Gb,
tplogz2,X4-4,,HZL-Z2-C1,Slot 7 port 2,HZL-COLO-PRODTDNAGG7-SWA2,hzl-b1_01 cp026 (HZL-Z2-C4),E1/37,GTDL,10Gb,
tplogz2,X4-4,,HZL-Z2-C1,Slot 9 port 2,HZL-COLO-PRODTDNAGG7-SWA2,hzl-b1_01 cp026 (HZL-Z2-C4),E1/38,LOG,10Gb,
tplogz2,X4-4,,HZL-Z2-C1,Slot 8 port 2,HZL-COLO-PRODTDNAGG7-SWA2,hzl-b1_01 cp026 (HZL-Z2-C4),E1/39,TPFUN,10Gb,
tplogz2,X4-4,,HZL-Z2-C1,Slot 9 port 1,HZL-COLO-PRODTDNDH7-SWA1,hzl-b1_01 cp028 (HZL-Z2-C2),E1/16,PROD,10Gb,
tplogz2,X4-4,,HZL-Z2-C1,Slot 7 port 1,HZL-COLO-PRODTDNDH7-SWA2,hzl-b1_01 cp026 (HZL-Z2-C4),E1/16,PROD,10Gb,
vapdbserverz2,X4-2L,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/18,PRODHYPER,10Gb,
vapdbserverz2,X4-2L,,hzl-b1_01 cj022 (HZL-Z2-D3),Slot 3 port 2,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/18,PRODHYPER,10Gb,
venusz2,X2-4,,HZL-Z2-D2,Slot 9 port 1,HZL-COLO-PRODTDNAGG8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/16,TKR,10Gb,
venusz2,X2-4,,HZL-Z2-D2,Slot 7 port 2,HZL-COLO-PRODTDNAGG8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/16,TKR,10Gb,
venusz2,X2-4,,HZL-Z2-D2,Slot 7 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/19,PROD,10Gb,
venusz2,X2-4,,HZL-Z2-D2,Slot 9 port 2,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/19,PROD,10Gb,
webbondz2,DL380G8,,HZL-Z2-D2,Slot 2 port 1,HZL-COLO-PRODTDNDH8-SWA1,hzl-b1_01 cj020 (HZL-Z2-D1),E1/20,WEB,10Gb,
webbondz2,DL380G8,,HZL-Z2-D2,Slot 2 port 2,HZL-COLO-PRODTDNDH8-SWA2,hzl-b1_01 cj022 (HZL-Z2-D3),E1/20,WEB,10Gb,
wetlandsz2,X3-2L,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 4 port 1,HZL-COLO-PRODTDNDH5-SWA1,hzl-b1_01 cj023 (HZL-Z2-A1),E1/14,EXTHYPER,10Gb,
wetlandsz2,X3-2L,,hzl-b1_01 cj023 (HZL-Z2-A1),Slot 4 port 2,HZL-COLO-PRODTDNDH5-SWA2,hzl-b1_01 cj025 (HZL-Z2-A3),E1/14,EXTHYPER,10Gb,
System Name,Model Name,Serial Number,Cabinet Name,System Port Name,Switch Name,Switch Cabinet Name,Switch Port Name,Logical Net Group,Port Speed
airstreamq1,X5-2L,1523NM5022,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/12,EXTHYPER,10Gb
airstreamq1,X5-2L,1523NM5022,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/12,EXTHYPER,10Gb
airstreamq2,X5-2L,1523NM5021,HZL-Q1-A1,Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/13,EXTHYPER,10Gb
airstreamq2,X5-2L,1523NM5021,HZL-Q1-A1,Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/13,EXTHYPER,10Gb
atlasq1,X4-8,1523NM8001,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 12 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/18,TKR,10Gb
atlasq1,X4-8,1523NM8001,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 10 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/18,TKR,10Gb
atlasq1,X4-8,1523NM8001,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 12 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/29,PROD,10Gb
atlasq1,X4-8,1523NM8001,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 10 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/29,PROD,10Gb
aztecserverq1,X3-2L,,HZL-Q1-D2,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/08,PRODHYPER,10Gb
aztecserverq1,X3-2L,,HZL-Q1-D2,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/08,PRODHYPER,10Gb
birdieq1,X2-8,,HZL-Q1-C3,EM3.0 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/23,GTDL,10Gb
birdieq1,X2-8,,HZL-Q1-C3,EM2.1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/24,LOG,10Gb
birdieq1,X2-8,,HZL-Q1-C3,Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/29,TPFUN,10Gb
birdieq1,X2-8,,HZL-Q1-C3,EM2.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/23,GTDL,10Gb
birdieq1,X2-8,,HZL-Q1-C3,Slot 5 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/24,LOG,10Gb
birdieq1,X2-8,,HZL-Q1-C3,EM3.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/29,TPFUN,10Gb
birdieq1,X2-8,,HZL-Q1-C3,Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/22,ARBI10,10Gb
birdieq1,X2-8,,HZL-Q1-C3,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/22,ARBI10,10Gb
birdieq1,X2-8,,HZL-Q1-C3,EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/18,PROD,10Gb
birdieq1,X2-8,,HZL-Q1-C3,EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/18,PROD,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,EM3.0 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/14,GTDL,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,EM2.1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/15,LOG,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,EM2.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/14,GTDL,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,Slot 5 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/15,LOG,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/13,ARBI10,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/14,ETG,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/13,ARBI10,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,EM3.0 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/14,ETG,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/11,PROD,10Gb
bogeyq1,X2-8,,HZL-Q1-C3,EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/11,PROD,10Gb
bookq1,X5-8,1539NMC001,HZL-Q1-B1,Slot 4 port 2,HZL-COLO-NONPTDNAGG2-SWA1,HZL-Q1-B1,E1/13,FEED,10Gb
bookq1,X5-8,1539NMC001,HZL-Q1-B1,Slot 6 port 2,HZL-COLO-NONPTDNAGG2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/13,FEED,10Gb
bookq1,X5-8,1539NMC001,HZL-Q1-B1,Slot 2 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/05,ARBI40,40Gb
bookq1,X5-8,1539NMC001,HZL-Q1-B1,Slot 4 port 1,HZL-COLO-NONPTDNDH2-SWA1,HZL-Q1-B1,E1/10,PRODHYPER,10Gb
bookq1,X5-8,1539NMC001,HZL-Q1-B1,Slot 6 port 1,HZL-COLO-NONPTDNDH2-SWA2,hzl-b1_01 cj008 (HZL-Q1-B3),E1/10,PRODHYPER,10Gb
boxerq1,X4-2L,,HZL-Q1-A1,Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/16,BUILD,10Gb
boxerq1,X4-2L,,HZL-Q1-A1,Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/16,BUILD,10Gb
